"Laboratory","LabCode","SubjectCode","SubjectName","Section","Day","StartTime","EndTime","SchoolID","FullName","SchoolEmail","DualLaboratoryStudent","StudentClasses"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-017","Daniel Velasco","daniel.velasco@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-025","Elijah Co","elijah.co@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-9000-005","Enzo Abella","enzo.abella@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-027","Gabriel Uy","gabriel.uy@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-9000-216","Hannah Ilagan","hannah.ilagan@cit.edu","No","CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-018","Hannah Perez","hannah.perez@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-015","Henry Salazar","henry.salazar@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-9000-217","Isaac Ilagan","isaac.ilagan@cit.edu","No","CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-9000-218","Janelle Ilagan","janelle.ilagan@cit.edu","No","CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-028","Jasmine Lee","jasmine.lee@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-023","Joshua Tan","joshua.tan@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-9000-219","Kyle Ilagan","kyle.ilagan@cit.edu","No","CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-019","Matthew Dela Cruz","matt.dc@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-020","Natalie Ong","natalie.ong@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-029","Nathan Chan","nathan.chan@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-024","Patricia Go","patricia.go@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-022","Samantha Yu","samantha.yu@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V1","Wednesday","7:30 AM","10:30 AM","24-4313-016","Victoria Lim","victoria.lim@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-235","Adrian Jimenez","adrian.jimenez@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-236","Bianca Jimenez","bianca.jimenez@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-237","Carlo Jimenez","carlo.jimenez@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-238","Daphne Jimenez","daphne.jimenez@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-239","Enzo Jimenez","enzo.jimenez@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-240","Fiona Jimenez","fiona.jimenez@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-221","Marco Ilagan","marco.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-222","Nadine Ilagan","nadine.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-223","Oscar Ilagan","oscar.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-224","Patricia Ilagan","patricia.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-225","Quentin Ilagan","quentin.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-226","Rhea Ilagan","rhea.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-227","Samuel Ilagan","samuel.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-228","Trisha Ilagan","trisha.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-229","Ulysses Ilagan","ulysses.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-230","Vanessa Ilagan","vanessa.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-231","Warren Ilagan","warren.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-232","Xandra Ilagan","xandra.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-233","Yves Ilagan","yves.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM 202"," Heat Transfer Laboratory","3V2","Wednesday","10:30 AM","1:30 PM","24-9000-234","Zara Ilagan","zara.ilagan@cit.edu","No","CHE - CHEM 202 / 3V2 / Wednesday 10:30 AM-1:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-008","Ava Ramirez","ava.ramirez@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-013","Benjamin Ramos","ben.ramos@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-9000-003","Carlo Abella","carlo.abella@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-004","Chloe Mendoza","chloe.mendoza@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-852","EJ Kate C. Alcover","ejkate.alcover@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-010","Ella Bautista","ella.bautista@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-001","Ethan Reyes","ethan.reyes@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-9000-241","Gabriel Jimenez","gabriel.jimenez@cit.edu","No","CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-012","Grace Castillo","grace.castillo@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-9000-242","Hannah Jimenez","hannah.jimenez@cit.edu","No","CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-9000-243","Isaac Jimenez","isaac.jimenez@cit.edu","No","CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-011","James Navarro","james.navarro@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-9000-244","Janelle Jimenez","janelle.jimenez@cit.edu","No","CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-003","Liam Santos","liam.santos@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-007","Lucas Torres","lucas.torres@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-009","Mason Villanueva","mason.villa@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-006","Mia Flores","mia.flores@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-005","Noah Garcia","noah.garcia@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-014","Scarlett Aquino","scarlett.aquino@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","1V3","Monday","1:30 PM","4:30 PM","24-4313-002","Sophia Cruz","sophia.cruz@cit.edu","Yes","CE - CE 311 / 1M1 / Monday 3:00 PM-6:00 PM; CHE - CHEM 201 / 2V2 / Tuesday 10:30 AM-1:30 PM; CHE - CHEM102 / 1V3 / Monday 1:30 PM-4:30 PM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-021","Andrew Chua","andrew.chua@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-026","Angela Sy","angela.sy@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-017","Daniel Velasco","daniel.velasco@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-025","Elijah Co","elijah.co@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-027","Gabriel Uy","gabriel.uy@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-018","Hannah Perez","hannah.perez@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-015","Henry Salazar","henry.salazar@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-028","Jasmine Lee","jasmine.lee@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-023","Joshua Tan","joshua.tan@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-9000-246","Larissa Jimenez","larissa.jimenez@cit.edu","No","CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-9000-247","Marco Jimenez","marco.jimenez@cit.edu","No","CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-019","Matthew Dela Cruz","matt.dc@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-9000-248","Nadine Jimenez","nadine.jimenez@cit.edu","No","CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-020","Natalie Ong","natalie.ong@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-029","Nathan Chan","nathan.chan@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-9000-249","Oscar Jimenez","oscar.jimenez@cit.edu","No","CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-024","Patricia Go","patricia.go@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-9000-250","Patricia Jimenez","patricia.jimenez@cit.edu","No","CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-022","Samantha Yu","samantha.yu@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEM102","Chemical Engineering Calculations Lab","2V1","Tuesday","7:30 AM","10:30 AM","24-4313-016","Victoria Lim","victoria.lim@cit.edu","Yes","CE - CE 311 / 1M2 / Monday 10:30 AM-1:30 PM; CHE - CHEM 202 / 3V1 / Wednesday 7:30 AM-10:30 AM; CHE - CHEM102 / 2V1 / Tuesday 7:30 AM-10:30 AM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-261","Adrian Katigbak","adrian.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
"Chemical Engineering Laboratory","CHE","CHEN 203","Separation Processes Laboratory","4V1","Thursday","3:00 PM","6:00 PM","24-9000-262","Bianca Katigbak","bianca.katigbak@cit.edu","No","CHE - CHEN 203 / 4V1 / Thursday 3:00 PM-6:00 PM"
